bookmaker_key,sport_key,bm_market_key,canonical_market_key,notes
fanduel,basketball_nba,player_points_alternate,player_points_alternate,canonical
fanduel,basketball_nba,player_rebounds_alternate,player_rebounds_alternate,canonical
fanduel,basketball_nba,player_assists_alternate,player_assists_alternate,canonical
fanduel,basketball_nba,player_blocks_alternate,player_blocks_alternate,canonical
fanduel,basketball_nba,player_steals_alternate,player_steals_alternate,canonical
fanduel,basketball_nba,player_turnovers_alternate,player_turnovers_alternate,canonical
fanduel,basketball_nba,player_threes_alternate,player_threes_alternate,canonical
fanduel,basketball_nba,player_points_assists_alternate,player_points_assists_alternate,canonical
fanduel,basketball_nba,player_points_rebounds_alternate,player_points_rebounds_alternate,canonical
fanduel,basketball_nba,player_rebounds_assists_alternate,player_rebounds_assists_alternate,canonical
fanduel,basketball_nba,player_points_rebounds_assists_alternate,player_points_rebounds_assists_alternate,canonical
fanduel,baseball_mlb,batter_home_runs,batter_home_runs,canonical
fanduel,baseball_mlb,batter_first_home_run,batter_first_home_run,canonical
fanduel,baseball_mlb,batter_hits,batter_hits,canonical
fanduel,baseball_mlb,batter_total_bases,batter_total_bases,canonical
fanduel,baseball_mlb,batter_rbis,batter_rbis,canonical
fanduel,baseball_mlb,batter_runs_scored,batter_runs_scored,canonical
fanduel,baseball_mlb,batter_hits_runs_rbis,batter_hits_runs_rbis,canonical
fanduel,baseball_mlb,batter_singles,batter_singles,canonical
fanduel,baseball_mlb,batter_doubles,batter_doubles,canonical
fanduel,baseball_mlb,batter_triples,batter_triples,canonical
fanduel,baseball_mlb,batter_walks,batter_walks,canonical
fanduel,baseball_mlb,batter_strikeouts,batter_strikeouts,canonical
fanduel,baseball_mlb,batter_stolen_bases,batter_stolen_bases,canonical
fanduel,baseball_mlb,pitcher_strikeouts,pitcher_strikeouts,canonical
fanduel,baseball_mlb,pitcher_record_a_win,pitcher_record_a_win,canonical
fanduel,baseball_mlb,pitcher_hits_allowed,pitcher_hits_allowed,canonical
fanduel,baseball_mlb,pitcher_walks,pitcher_walks,canonical
fanduel,baseball_mlb,pitcher_earned_runs,pitcher_earned_runs,canonical
fanduel,baseball_mlb,pitcher_outs,pitcher_outs,canonical
fanduel,baseball_mlb,batter_total_bases_alternate,batter_total_bases_alternate,canonical
fanduel,baseball_mlb,batter_home_runs_alternate,batter_home_runs_alternate,canonical
fanduel,baseball_mlb,batter_hits_alternate,batter_hits_alternate,canonical
fanduel,baseball_mlb,batter_rbis_alternate,batter_rbis_alternate,canonical
fanduel,baseball_mlb,batter_walks_alternate,batter_walks_alternate,canonical
fanduel,baseball_mlb,batter_strikeouts_alternate,batter_strikeouts_alternate,canonical
fanduel,baseball_mlb,batter_runs_scored_alternate,batter_runs_scored_alternate,canonical
fanduel,baseball_mlb,batter_singles_alternate,batter_singles_alternate,canonical
fanduel,baseball_mlb,batter_doubles_alternate,batter_doubles_alternate,canonical
fanduel,baseball_mlb,batter_triples_alternate,batter_triples_alternate,canonical
fanduel,baseball_mlb,pitcher_hits_allowed_alternate,pitcher_hits_allowed_alternate,canonical
fanduel,baseball_mlb,pitcher_walks_alternate,pitcher_walks_alternate,canonical
fanduel,baseball_mlb,pitcher_strikeouts_alternate,pitcher_strikeouts_alternate,canonical
fanduel,icehockey_nhl,player_points,player_points,canonical
fanduel,icehockey_nhl,player_power_play_points,player_power_play_points,canonical
fanduel,icehockey_nhl,player_assists,player_assists,canonical
fanduel,icehockey_nhl,player_blocked_shots,player_blocked_shots,canonical
fanduel,icehockey_nhl,player_shots_on_goal,player_shots_on_goal,canonical
fanduel,icehockey_nhl,player_goals,player_goals,canonical
fanduel,icehockey_nhl,player_total_saves,player_total_saves,canonical
fanduel,icehockey_nhl,player_goal_scorer_first,player_goal_scorer_first,canonical
fanduel,icehockey_nhl,player_goal_scorer_last,player_goal_scorer_last,canonical
fanduel,icehockey_nhl,player_goal_scorer_anytime,player_goal_scorer_anytime,canonical
fanduel,icehockey_nhl,player_points_alternate,player_points_alternate,canonical
fanduel,icehockey_nhl,player_assists_alternate,player_assists_alternate,canonical
fanduel,icehockey_nhl,player_power_play_points_alternate,player_power_play_points_alternate,canonical
fanduel,icehockey_nhl,player_goals_alternate,player_goals_alternate,canonical
fanduel,icehockey_nhl,player_shots_on_goal_alternate,player_shots_on_goal_alternate,canonical
fanduel,icehockey_nhl,player_blocked_shots_alternate,player_blocked_shots_alternate,canonical
fanduel,icehockey_nhl,player_total_saves_alternate,player_total_saves_alternate,canonical
williamhill_us,americanfootball_nfl,player_assists,player_assists,canonical
williamhill_us,americanfootball_nfl,player_defensive_interceptions,player_defensive_interceptions,canonical
williamhill_us,americanfootball_nfl,player_field_goals,player_field_goals,canonical
williamhill_us,americanfootball_nfl,player_kicking_points,player_kicking_points,canonical
williamhill_us,americanfootball_nfl,player_pass_attempts,player_pass_attempts,canonical
williamhill_us,americanfootball_nfl,player_pass_completions,player_pass_completions,canonical
williamhill_us,americanfootball_nfl,player_pass_interceptions,player_pass_interceptions,canonical
williamhill_us,americanfootball_nfl,player_pass_longest_completion,player_pass_longest_completion,canonical
williamhill_us,americanfootball_nfl,player_pass_rush_yds,player_pass_rush_yds,canonical
williamhill_us,americanfootball_nfl,player_pass_rush_reception_tds,player_pass_rush_reception_tds,canonical
williamhill_us,americanfootball_nfl,player_pass_rush_reception_yds,player_pass_rush_reception_yds,canonical
williamhill_us,americanfootball_nfl,player_pass_tds,player_pass_tds,canonical
williamhill_us,americanfootball_nfl,player_pass_yds,player_pass_yds,canonical
williamhill_us,americanfootball_nfl,player_pass_yds_q1,player_pass_yds_q1,canonical
williamhill_us,americanfootball_nfl,player_pats,player_pats,canonical
williamhill_us,americanfootball_nfl,player_receptions,player_receptions,canonical
williamhill_us,americanfootball_nfl,player_reception_longest,player_reception_longest,canonical
williamhill_us,americanfootball_nfl,player_reception_tds,player_reception_tds,canonical
williamhill_us,americanfootball_nfl,player_reception_yds,player_reception_yds,canonical
williamhill_us,americanfootball_nfl,player_rush_attempts,player_rush_attempts,canonical
williamhill_us,americanfootball_nfl,player_rush_longest,player_rush_longest,canonical
williamhill_us,americanfootball_nfl,player_rush_reception_tds,player_rush_reception_tds,canonical
williamhill_us,americanfootball_nfl,player_rush_reception_yds,player_rush_reception_yds,canonical
williamhill_us,americanfootball_nfl,player_rush_tds,player_rush_tds,canonical
williamhill_us,americanfootball_nfl,player_rush_yds,player_rush_yds,canonical
williamhill_us,americanfootball_nfl,player_sacks,player_sacks,canonical
williamhill_us,americanfootball_nfl,player_solo_tackles,player_solo_tackles,canonical
williamhill_us,americanfootball_nfl,player_tackles_assists,player_tackles_assists,canonical
williamhill_us,americanfootball_nfl,player_tds_over,player_tds_over,canonical
williamhill_us,americanfootball_nfl,player_1st_td,player_1st_td,canonical
williamhill_us,americanfootball_nfl,player_anytime_td,player_anytime_td,canonical
williamhill_us,americanfootball_nfl,player_last_td,player_last_td,canonical
williamhill_us,americanfootball_nfl,player_assists_alternate,player_assists_alternate,canonical
williamhill_us,americanfootball_nfl,player_field_goals_alternate,player_field_goals_alternate,canonical
williamhill_us,americanfootball_nfl,player_kicking_points_alternate,player_kicking_points_alternate,canonical
williamhill_us,americanfootball_nfl,player_pass_attempts_alternate,player_pass_attempts_alternate,canonical
williamhill_us,americanfootball_nfl,player_pass_completions_alternate,player_pass_completions_alternate,canonical
williamhill_us,americanfootball_nfl,player_pass_interceptions_alternate,player_pass_interceptions_alternate,canonical
williamhill_us,americanfootball_nfl,player_pass_longest_completion_alternate,player_pass_longest_completion_alternate,canonical
williamhill_us,americanfootball_nfl,player_pass_rush_yds_alternate,player_pass_rush_yds_alternate,canonical
williamhill_us,americanfootball_nfl,player_pass_rush_reception_tds_alternate,player_pass_rush_reception_tds_alternate,canonical
williamhill_us,americanfootball_nfl,player_pass_rush_reception_yds_alternate,player_pass_rush_reception_yds_alternate,canonical
williamhill_us,americanfootball_nfl,player_pass_tds_alternate,player_pass_tds_alternate,canonical
williamhill_us,americanfootball_nfl,player_pass_yds_alternate,player_pass_yds_alternate,canonical
williamhill_us,americanfootball_nfl,player_pats_alternate,player_pats_alternate,canonical
williamhill_us,americanfootball_nfl,player_receptions_alternate,player_receptions_alternate,canonical
williamhill_us,americanfootball_nfl,player_reception_longest_alternate,player_reception_longest_alternate,canonical
williamhill_us,americanfootball_nfl,player_reception_tds_alternate,player_reception_tds_alternate,canonical
williamhill_us,americanfootball_nfl,player_reception_yds_alternate,player_reception_yds_alternate,canonical
williamhill_us,americanfootball_nfl,player_rush_attempts_alternate,player_rush_attempts_alternate,canonical
williamhill_us,americanfootball_nfl,player_rush_longest_alternate,player_rush_longest_alternate,canonical
williamhill_us,americanfootball_nfl,player_rush_reception_tds_alternate,player_rush_reception_tds_alternate,canonical
williamhill_us,americanfootball_nfl,player_rush_reception_yds_alternate,player_rush_reception_yds_alternate,canonical
williamhill_us,americanfootball_nfl,player_rush_tds_alternate,player_rush_tds_alternate,canonical
williamhill_us,americanfootball_nfl,player_rush_yds_alternate,player_rush_yds_alternate,canonical
williamhill_us,americanfootball_nfl,player_sacks_alternate,player_sacks_alternate,canonical
williamhill_us,americanfootball_nfl,player_solo_tackles_alternate,player_solo_tackles_alternate,canonical
williamhill_us,americanfootball_nfl,player_tackles_assists_alternate,player_tackles_assists_alternate,canonical
williamhill_us,basketball_nba,player_points,player_points,canonical
williamhill_us,basketball_nba,player_points_q1,player_points_q1,canonical
williamhill_us,basketball_nba,player_rebounds,player_rebounds,canonical
williamhill_us,basketball_nba,player_rebounds_q1,player_rebounds_q1,canonical
williamhill_us,basketball_nba,player_assists,player_assists,canonical
williamhill_us,basketball_nba,player_assists_q1,player_assists_q1,canonical
williamhill_us,basketball_nba,player_threes,player_threes,canonical
williamhill_us,basketball_nba,player_blocks,player_blocks,canonical
williamhill_us,basketball_nba,player_steals,player_steals,canonical
williamhill_us,basketball_nba,player_blocks_steals,player_blocks_steals,canonical
williamhill_us,basketball_nba,player_turnovers,player_turnovers,canonical
williamhill_us,basketball_nba,player_points_rebounds_assists,player_points_rebounds_assists,canonical
williamhill_us,basketball_nba,player_points_rebounds,player_points_rebounds,canonical
williamhill_us,basketball_nba,player_points_assists,player_points_assists,canonical
williamhill_us,basketball_nba,player_rebounds_assists,player_rebounds_assists,canonical
williamhill_us,basketball_nba,player_field_goals,player_field_goals,canonical
williamhill_us,basketball_nba,player_frees_made,player_frees_made,canonical
williamhill_us,basketball_nba,player_frees_attempts,player_frees_attempts,canonical
williamhill_us,basketball_nba,player_first_basket,player_first_basket,canonical
williamhill_us,basketball_nba,player_first_team_basket,player_first_team_basket,canonical
williamhill_us,basketball_nba,player_double_double,player_double_double,canonical
williamhill_us,basketball_nba,player_triple_double,player_triple_double,canonical
williamhill_us,basketball_nba,player_method_of_first_basket,player_method_of_first_basket,canonical
williamhill_us,basketball_nba,player_points_alternate,player_points_alternate,canonical
williamhill_us,basketball_nba,player_rebounds_alternate,player_rebounds_alternate,canonical
williamhill_us,basketball_nba,player_assists_alternate,player_assists_alternate,canonical
williamhill_us,basketball_nba,player_blocks_alternate,player_blocks_alternate,canonical
williamhill_us,basketball_nba,player_steals_alternate,player_steals_alternate,canonical
williamhill_us,basketball_nba,player_turnovers_alternate,player_turnovers_alternate,canonical
williamhill_us,basketball_nba,player_threes_alternate,player_threes_alternate,canonical
williamhill_us,basketball_nba,player_points_assists_alternate,player_points_assists_alternate,canonical
williamhill_us,basketball_nba,player_points_rebounds_alternate,player_points_rebounds_alternate,canonical
williamhill_us,basketball_nba,player_rebounds_assists_alternate,player_rebounds_assists_alternate,canonical
williamhill_us,basketball_nba,player_points_rebounds_assists_alternate,player_points_rebounds_assists_alternate,canonical
williamhill_us,baseball_mlb,batter_home_runs,batter_home_runs,canonical
williamhill_us,baseball_mlb,batter_first_home_run,batter_first_home_run,canonical
williamhill_us,baseball_mlb,batter_hits,batter_hits,canonical
williamhill_us,baseball_mlb,batter_total_bases,batter_total_bases,canonical
williamhill_us,baseball_mlb,batter_rbis,batter_rbis,canonical
williamhill_us,baseball_mlb,batter_runs_scored,batter_runs_scored,canonical
williamhill_us,baseball_mlb,batter_hits_runs_rbis,batter_hits_runs_rbis,canonical
williamhill_us,baseball_mlb,batter_singles,batter_singles,canonical
williamhill_us,baseball_mlb,batter_doubles,batter_doubles,canonical
williamhill_us,baseball_mlb,batter_triples,batter_triples,canonical
williamhill_us,baseball_mlb,batter_walks,batter_walks,canonical
williamhill_us,baseball_mlb,batter_strikeouts,batter_strikeouts,canonical
williamhill_us,baseball_mlb,batter_stolen_bases,batter_stolen_bases,canonical
williamhill_us,baseball_mlb,pitcher_strikeouts,pitcher_strikeouts,canonical
williamhill_us,baseball_mlb,pitcher_record_a_win,pitcher_record_a_win,canonical
williamhill_us,baseball_mlb,pitcher_hits_allowed,pitcher_hits_allowed,canonical
williamhill_us,baseball_mlb,pitcher_walks,pitcher_walks,canonical
williamhill_us,baseball_mlb,pitcher_earned_runs,pitcher_earned_runs,canonical
williamhill_us,baseball_mlb,pitcher_outs,pitcher_outs,canonical
williamhill_us,baseball_mlb,batter_total_bases_alternate,batter_total_bases_alternate,canonical
williamhill_us,baseball_mlb,batter_home_runs_alternate,batter_home_runs_alternate,canonical
williamhill_us,baseball_mlb,batter_hits_alternate,batter_hits_alternate,canonical
williamhill_us,baseball_mlb,batter_rbis_alternate,batter_rbis_alternate,canonical
williamhill_us,baseball_mlb,batter_walks_alternate,batter_walks_alternate,canonical
williamhill_us,baseball_mlb,batter_strikeouts_alternate,batter_strikeouts_alternate,canonical
williamhill_us,baseball_mlb,batter_runs_scored_alternate,batter_runs_scored_alternate,canonical
williamhill_us,baseball_mlb,batter_singles_alternate,batter_singles_alternate,canonical
williamhill_us,baseball_mlb,batter_doubles_alternate,batter_doubles_alternate,canonical
williamhill_us,baseball_mlb,batter_triples_alternate,batter_triples_alternate,canonical
williamhill_us,baseball_mlb,pitcher_hits_allowed_alternate,pitcher_hits_allowed_alternate,canonical
williamhill_us,baseball_mlb,pitcher_walks_alternate,pitcher_walks_alternate,canonical
williamhill_us,baseball_mlb,pitcher_strikeouts_alternate,pitcher_strikeouts_alternate,canonical
williamhill_us,icehockey_nhl,player_points,player_points,canonical
williamhill_us,icehockey_nhl,player_power_play_points,player_power_play_points,canonical
williamhill_us,icehockey_nhl,player_assists,player_assists,canonical
williamhill_us,icehockey_nhl,player_blocked_shots,player_blocked_shots,canonical
williamhill_us,icehockey_nhl,player_shots_on_goal,player_shots_on_goal,canonical
williamhill_us,icehockey_nhl,player_goals,player_goals,canonical
williamhill_us,icehockey_nhl,player_total_saves,player_total_saves,canonical
williamhill_us,icehockey_nhl,player_goal_scorer_first,player_goal_scorer_first,canonical
williamhill_us,icehockey_nhl,player_goal_scorer_last,player_goal_scorer_last,canonical
williamhill_us,icehockey_nhl,player_goal_scorer_anytime,player_goal_scorer_anytime,canonical
williamhill_us,icehockey_nhl,player_points_alternate,player_points_alternate,canonical
williamhill_us,icehockey_nhl,player_assists_alternate,player_assists_alternate,canonical
williamhill_us,icehockey_nhl,player_power_play_points_alternate,player_power_play_points_alternate,canonical
williamhill_us,icehockey_nhl,player_goals_alternate,player_goals_alternate,canonical
williamhill_us,icehockey_nhl,player_shots_on_goal_alternate,player_shots_on_goal_alternate,canonical
williamhill_us,icehockey_nhl,player_blocked_shots_alternate,player_blocked_shots_alternate,canonical
williamhill_us,icehockey_nhl,player_total_saves_alternate,player_total_saves_alternate,canonical
prizepicks,americanfootball_nfl,Assists,,unmapped
prizepicks,americanfootball_nfl,Comp in 1st 10 Pass Att,,unmapped
prizepicks,americanfootball_nfl,Completion Percentage,,unmapped
prizepicks,americanfootball_nfl,Fantasy Score,,unmapped
prizepicks,americanfootball_nfl,FG Made,player_field_goals,auto
prizepicks,americanfootball_nfl,FG Made (Combo),,unmapped
prizepicks,americanfootball_nfl,Field Goal Yards (Combo),,unmapped
prizepicks,americanfootball_nfl,Halves w/100+ Pass Yds,,unmapped
prizepicks,americanfootball_nfl,Halves w/ 150+ Pass Yds,,unmapped
prizepicks,americanfootball_nfl,Halves w/25+ Rec Yds,,unmapped
prizepicks,americanfootball_nfl,Halves w/25+ Rush Yds,,unmapped
prizepicks,americanfootball_nfl,Halves w/40+ Rec Yds,,unmapped
prizepicks,americanfootball_nfl,Halves w/50+ Rush Yds,,unmapped
prizepicks,americanfootball_nfl,INT,player_pass_interceptions,auto
prizepicks,americanfootball_nfl,Kicking Points,player_kicking_points,auto
prizepicks,americanfootball_nfl,Longest Completion,,unmapped
prizepicks,americanfootball_nfl,Longest FG Made Yds (Combo),,unmapped
prizepicks,americanfootball_nfl,Longest Rec,,unmapped
prizepicks,americanfootball_nfl,Longest Rush,player_rush_longest,auto
prizepicks,americanfootball_nfl,Pass Attempts,player_pass_attempts,auto
prizepicks,americanfootball_nfl,Pass Comp,,unmapped
prizepicks,americanfootball_nfl,Passing Yards in First 10 Attempts,,unmapped
prizepicks,americanfootball_nfl,Pass+Rush Yds,player_pass_rush_reception_yds,auto
prizepicks,americanfootball_nfl,Pass TDs,player_pass_tds,auto
prizepicks,americanfootball_nfl,Pass Yards,player_pass_yds,auto
prizepicks,americanfootball_nfl,Pass Yards (Combo),,unmapped
prizepicks,americanfootball_nfl,PAT Made,,unmapped
prizepicks,americanfootball_nfl,Punts,,unmapped
prizepicks,americanfootball_nfl,Qtrs w/10+ Rec Yds,,unmapped
prizepicks,americanfootball_nfl,Qtrs w/10+ Rush Yds,,unmapped
prizepicks,americanfootball_nfl,Qtrs w/1+ Rec,,unmapped
prizepicks,americanfootball_nfl,Qtrs w/20+ Pass Yds,,unmapped
prizepicks,americanfootball_nfl,Qtrs w/25+ Pass Yds,,unmapped
prizepicks,americanfootball_nfl,Qtrs w/ 30+ Pass Yds,,unmapped
prizepicks,americanfootball_nfl,Qtrs w/5+ Rec Yards,,unmapped
prizepicks,americanfootball_nfl,Qtrs w/5+ Rush Yards,,unmapped
prizepicks,americanfootball_nfl,Receiving Yards (Combo),,unmapped
prizepicks,americanfootball_nfl,Recs,,unmapped
prizepicks,americanfootball_nfl,Rec Targets,,unmapped
prizepicks,americanfootball_nfl,Rec Yards,,unmapped
prizepicks,americanfootball_nfl,Rec Yds in 1st 2 Rec,,unmapped
prizepicks,americanfootball_nfl,Rush Atts,,unmapped
prizepicks,americanfootball_nfl,Rush+Rec TDs,player_rush_reception_tds,auto
prizepicks,americanfootball_nfl,Rush+Rec TDs (Combo),,unmapped
prizepicks,americanfootball_nfl,Rush+Rec Yds,player_rush_reception_yds,auto
prizepicks,americanfootball_nfl,Rush Yards,player_rush_yds,auto
prizepicks,americanfootball_nfl,Rush Yards (Combo),,unmapped
prizepicks,americanfootball_nfl,Rush Yards in First 5 Attempts,,unmapped
prizepicks,americanfootball_nfl,Sacks,,unmapped
prizepicks,americanfootball_nfl,Sacks Taken,,unmapped
prizepicks,americanfootball_nfl,Shortest FG Made Yds (Combo),,unmapped
prizepicks,americanfootball_nfl,Tackles+Ast,,unmapped
prizepicks,americanfootball_nfl,Yards on 1st Completion,,unmapped
prizepicks,americanfootball_nfl,Yards on 1st Rec,,unmapped
prizepicks,americanfootball_nfl,Yards on 1st Rush,,unmapped
prizepicks,baseball_mlb,Hits,batter_hits,auto
prizepicks,baseball_mlb,Hits+Runs+RBIs,batter_hits_runs_rbis,auto
prizepicks,baseball_mlb,Hitter Strikeouts,,unmapped
prizepicks,baseball_mlb,Home Runs,batter_home_runs,auto
prizepicks,baseball_mlb,Ks,,unmapped
prizepicks,baseball_mlb,RBIs,batter_rbis,auto
prizepicks,baseball_mlb,Runs,batter_runs_scored,auto
prizepicks,baseball_mlb,Total Bases,batter_total_bases,auto
prizepicks,basketball_nba,Assists,player_assists,auto
prizepicks,basketball_nba,Blks+Stls,player_blocks_steals,auto
prizepicks,basketball_nba,Blocked Shots,,unmapped
prizepicks,basketball_nba,Points,player_points,auto
prizepicks,basketball_nba,PRA,,unmapped
prizepicks,basketball_nba,Pts+Asts,player_points_assists,auto
prizepicks,basketball_nba,Pts+Rebs,player_points_rebounds,auto
prizepicks,basketball_nba,Rebounds,player_rebounds,auto
prizepicks,basketball_nba,Rebs+Asts,player_rebounds_assists,auto
prizepicks,basketball_nba,Steals,,unmapped
prizepicks,basketball_nba,Turnovers,,unmapped
prizepicks,icehockey_nhl,Assists,player_assists,auto
prizepicks,icehockey_nhl,Blocked Shots,player_blocked_shots,auto
prizepicks,icehockey_nhl,Goalie Saves,,unmapped
prizepicks,icehockey_nhl,Goals,player_goals,auto
prizepicks,icehockey_nhl,Points,player_points,auto
prizepicks,icehockey_nhl,SOG,player_shots_on_goal,auto
sleeper,americanfootball_nfl,anytime_touchdowns,anytime_touchdowns,canonical
sleeper,americanfootball_nfl,assists,,unmapped
sleeper,americanfootball_nfl,extra_point_made,extra_point_made,canonical
sleeper,americanfootball_nfl,fantasy_points,fantasy_points,canonical
sleeper,americanfootball_nfl,field_goal_made,field_goal_made,canonical
sleeper,americanfootball_nfl,first_touchdown,first_touchdown,canonical
sleeper,americanfootball_nfl,interceptions,,unmapped
sleeper,americanfootball_nfl,kicking_points,kicking_points,canonical
sleeper,americanfootball_nfl,longest_passing_completion,longest_passing_completion,canonical
sleeper,americanfootball_nfl,longest_reception,longest_reception,canonical
sleeper,americanfootball_nfl,longest_rush,longest_rush,canonical
sleeper,americanfootball_nfl,pass_completions,pass_completions,canonical
sleeper,americanfootball_nfl,passing_and_rushing_yards,passing_and_rushing_yards,canonical
sleeper,americanfootball_nfl,passing_attempts,passing_attempts,canonical
sleeper,americanfootball_nfl,passing_touchdowns,passing_touchdowns,canonical
sleeper,americanfootball_nfl,passing_yards,passing_yards,canonical
sleeper,americanfootball_nfl,receiving_touchdowns,receiving_touchdowns,canonical
sleeper,americanfootball_nfl,receiving_yards,receiving_yards,canonical
sleeper,americanfootball_nfl,receptions,,unmapped
sleeper,americanfootball_nfl,rushing_and_receiving_yards,rushing_and_receiving_yards,canonical
sleeper,americanfootball_nfl,rushing_attempts,rushing_attempts,canonical
sleeper,americanfootball_nfl,rushing_touchdowns,rushing_touchdowns,canonical
sleeper,americanfootball_nfl,rushing_yards,rushing_yards,canonical
sleeper,americanfootball_nfl,sacks,,unmapped
sleeper,americanfootball_nfl,tackles,,unmapped
sleeper,americanfootball_nfl,tackles_and_assists,tackles_and_assists,canonical
sleeper,basketball_nba,assists,,unmapped
sleeper,basketball_nba,blocks,,unmapped
sleeper,basketball_nba,blocks_and_steals,blocks_and_steals,canonical
sleeper,basketball_nba,double_double,double_double,canonical
sleeper,basketball_nba,first_qtr_assists,first_qtr_assists,canonical
sleeper,basketball_nba,first_qtr_points,first_qtr_points,canonical
sleeper,basketball_nba,first_qtr_rebounds,first_qtr_rebounds,canonical
sleeper,basketball_nba,points,,unmapped
sleeper,basketball_nba,points_and_assists,points_and_assists,canonical
sleeper,basketball_nba,points_and_rebounds,points_and_rebounds,canonical
sleeper,basketball_nba,pts_reb_ast,pts_reb_ast,canonical
sleeper,basketball_nba,rebounds,,unmapped
sleeper,basketball_nba,rebounds_and_assists,rebounds_and_assists,canonical
sleeper,basketball_nba,steals,,unmapped
sleeper,basketball_nba,threes_made,threes_made,canonical
sleeper,basketball_nba,triple_double,triple_double,canonical
sleeper,basketball_nba,turnovers,,unmapped
sleeper,icehockey_nhl,goals,,unmapped
sleeper,icehockey_nhl,shots,,unmapped
splash,americanfootball_nfl,FGs,,unmapped
splash,americanfootball_nfl,INT,,unmapped
splash,americanfootball_nfl,Kicking Pts,,unmapped
splash,americanfootball_nfl,Pass Comp,,unmapped
splash,americanfootball_nfl,Pass + Rush Yds,,unmapped
splash,americanfootball_nfl,Pass TDs,,unmapped
splash,americanfootball_nfl,Pass Yds,,unmapped
splash,americanfootball_nfl,Rec,,unmapped
splash,americanfootball_nfl,Rec Yds,,unmapped
splash,americanfootball_nfl,Rush + Rec Yds,,unmapped
splash,americanfootball_nfl,Rush TDs,,unmapped
splash,americanfootball_nfl,Rush Yds,,unmapped
underdog,americanfootball_ncaaf,Completions,,unmapped
underdog,americanfootball_ncaaf,Fantasy Points,,unmapped
underdog,americanfootball_ncaaf,First TD Scorer,,unmapped
underdog,americanfootball_ncaaf,INTs Thrown,,unmapped
underdog,americanfootball_ncaaf,Longest Completion,,unmapped
underdog,americanfootball_ncaaf,Longest Reception,,unmapped
underdog,americanfootball_ncaaf,Longest Rush,,unmapped
underdog,americanfootball_ncaaf,Pass Attempts,,unmapped
underdog,americanfootball_ncaaf,Pass + Rush Yards,,unmapped
underdog,americanfootball_ncaaf,Pass TDs,,unmapped
underdog,americanfootball_ncaaf,Pass Yards,,unmapped
underdog,americanfootball_ncaaf,Receiving Yards,,unmapped
underdog,americanfootball_ncaaf,Receptions,,unmapped
underdog,americanfootball_ncaaf,Rush Attempts,,unmapped
underdog,americanfootball_ncaaf,Rush + Rec TDs,,unmapped
underdog,americanfootball_ncaaf,Rush Yards,,unmapped
underdog,americanfootball_nfl,1H Pass TDs,,unmapped
underdog,americanfootball_nfl,1H Pass Yards,,unmapped
underdog,americanfootball_nfl,1H Receptions,,unmapped
underdog,americanfootball_nfl,1H Rec Yards,,unmapped
underdog,americanfootball_nfl,1H Rush + Rec TDs,,unmapped
underdog,americanfootball_nfl,1H Rush Yards,,unmapped
underdog,americanfootball_nfl,1Q Pass TDs,,unmapped
underdog,americanfootball_nfl,1Q Pass Yards,,unmapped
underdog,americanfootball_nfl,1Q Receptions,,unmapped
underdog,americanfootball_nfl,1Q Rec Yards,,unmapped
underdog,americanfootball_nfl,1Q Rush + Rec TDs,,unmapped
underdog,americanfootball_nfl,1Q Rush Yards,,unmapped
underdog,americanfootball_nfl,1+ Reception in Each Quarter,,unmapped
underdog,americanfootball_nfl,1st Attempt Completions,,unmapped
underdog,americanfootball_nfl,1st Team Reception,,unmapped
underdog,americanfootball_nfl,1st XP Made of Game,,unmapped
underdog,americanfootball_nfl,25+ Pass Yards in Each Quarter,,unmapped
underdog,americanfootball_nfl,5+ Rush Yards in Each Quarter,,unmapped
underdog,americanfootball_nfl,Assists,,unmapped
underdog,americanfootball_nfl,Completion Percentage,,unmapped
underdog,americanfootball_nfl,Completions,,unmapped
underdog,americanfootball_nfl,Defensive INTs,,unmapped
underdog,americanfootball_nfl,Fantasy Points,,unmapped
underdog,americanfootball_nfl,FG Made,player_field_goals,auto
underdog,americanfootball_nfl,First TD Scorer,,unmapped
underdog,americanfootball_nfl,Fumbles Lost,,unmapped
underdog,americanfootball_nfl,Game High Rec Yards,,unmapped
underdog,americanfootball_nfl,Game High Rush Yards,,unmapped
underdog,americanfootball_nfl,INTs Thrown,,unmapped
underdog,americanfootball_nfl,Kicking Points,player_kicking_points,auto
underdog,americanfootball_nfl,Longest Completion,,unmapped
underdog,americanfootball_nfl,Longest Reception,player_reception_longest,auto
underdog,americanfootball_nfl,Longest Rush,player_rush_longest,auto
underdog,americanfootball_nfl,Pass Attempts,player_pass_attempts,auto
underdog,americanfootball_nfl,Pass + Rush Yards,,unmapped
underdog,americanfootball_nfl,Pass TDs,player_pass_tds,auto
underdog,americanfootball_nfl,Pass Yards,player_pass_yds,auto
underdog,americanfootball_nfl,Receiving TDs,,unmapped
underdog,americanfootball_nfl,Receiving Yards,player_reception_yds,auto
underdog,americanfootball_nfl,Receptions,player_receptions,auto
underdog,americanfootball_nfl,Rush Attempts,player_rush_attempts,auto
underdog,americanfootball_nfl,Rush + Rec TDs,player_rush_reception_tds,auto
underdog,americanfootball_nfl,Rush + Rec Yards,,unmapped
underdog,americanfootball_nfl,Rush TDs,,unmapped
underdog,americanfootball_nfl,Rush Yards,player_rush_yds,auto
underdog,americanfootball_nfl,Sacks,,unmapped
